f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,f26,f27,f28,f29,f30,f31,f32,f33,f34,f35,f36,f37,f38,f39,f40,f41,f42,f43,f44,f45,f46,f47,f48,f49,f50,f51,f52,f53,f54,f55,f56,f57,f58,f59,f60,f61,f62,f63,f64,f65,f66,f67,f68,f69,f70,f71,f72,f73,f74,f75,f76,f77,f78,f79,f80,f81,f82,f83,f84,f85,f86,f87,f88,f89,f90,f91,f92,f93,f94,f95,f96,f97,f98,f99,f100,f101,f102,f103,f104,f105,f106,f107,f108,f109,f110,f111,f112,f113,f114,f115,f116,f117,f118,f119,f120,f121,f122,f123,f124,f125,f126,f127,f128,f129,f130,f131,f132,f133,f134,f135,f136,f137,f138,f139,f140,f141,f142,f143,f144,f145,f146,f147,f148,f149,f150,f151,f152,f153,f154,f155,f156,f157,f158,f159,f160,f161,f162,f163,f164,f165,f166,f167,f168,f169,f170,f171,f172,f173,f174,f175,f176,f177,f178,f179,f180,f181,f182,f183,f184,f185,f186,f187,f188,f189,f190,f191,f192,f193,f194,f195,f196,f197,f198,f199,class
0.110249137355381,0.118596237666623,0,0,0.0427607110224993,0.0863229620396272,0,0.0452392625629601,0.0458881404076473,0,0.0481449294928052,0.0481449294928052,0,0,0,0.0526270856018268,0.157881256805481,0,0,0.275553294473079,0,0.0559804522791516,0.0584147059500979,0,0.24414555276849,0.122072776384245,0,0,0,0,0,0.0624269917564438,0,0,0,0,0.523128314085945,0,0,0,0,0,0.264696714024669,0,0,0.0665726047656942,0,0.0673837158672318,0,0.204643836314144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.358785138041925,0,0,0,0,0,0.073186540436624,0,0,0,0.0736766935960205,0.0741740025283363,0,0,0,0,0,0,0,0,0,0,0.227133098164644,0,0,0,0,0,0.0773207049306073,0,0,0,0,0,0,0,0,0,0,0.0790102275504201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.080787938199266,0,0,0,0,0,0,0,0,0,0.0820268040656777,0.328107216262711,0,0.0820268040656777,0,0,0,0,0,0,0.0826635526395028,0,0,0,0,0,0,0,0,0.0846484863077023,0,0,0,0.0846484863077023,0,0,0,0,0,0,0,0.0860390898720236,0,0,0,0,0,0,0.0867562754533674,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,legit
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,legit
0,0.150953506849228,0,0,0,0,0,0.172746424309388,0,0,0,0,0.188374513533889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.27400468611015,0,0,0,0,0,0,0,0,0,0,0,0.285161032360557,0,0,0,0,0.287117124043941,0,0,0,0,0,0,0,0,0,0,0.297364755158524,0,0,0,0,0,0,0,0,0,0,0,0.301701078221844,0,0.303924681867205,0,0,0.303924681867205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.313219895663689,0,0,0,0,0,0,0,0,0,0,0,0,0.320654927565956,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.328540835641191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,legit
0,0,0,0,0,0,0,0.193321588519979,0,0,0,0,0.21081107952676,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.284485665240575,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.306640333613284,0,0.310684224074462,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.647074080566537,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.337635536788751,0.337635536788751,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,legit
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.317413175708731,0,0,0,0,0,0.353661753208259,0,0,0.357686259545321,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.459433849169791,0,0.462888481694159,0,0,0,0,0,0,0,0,0,0,0,0,0.469986778206091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,legit
0,0,0.163609207256123,0,0.169793837083339,0,0,0,0,0,0,0,0,0,0.204808811311797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.258125699048818,0,0,0,0,0,0,0.262763817900221,0,0,0.264345885218144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.284932143642608,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.30922382508822,0.30922382508822,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.320792000153773,0,0,0,0,0,0,0.325711277314037,0,0,0,0,0,0,0,0,0.328239672680293,0,0,0,0.328239672680293,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,legit
0,0.200518262837116,0.208994574516658,0,0,0,0,0,0.465516126670012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.384028491736919,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.419293705298102,0.419293705298102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.447566894252222,0,legit
0.0921590372758026,0,0,0,0,0,0.110284384306524,0,0.230151833045933,0,0.36220612808238,0,0,0,0,0,0,0,0,0.138203673675685,0,0,0,0,0,0.61225565037624,0,0,0,0,0,0,0.156551196634398,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.171065093038735,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.189864230799828,0,0,0,0,0,0,0,0,0,0.195289964861231,0,0,0,0,0,0,0,0,0,0,0,0.198137781772859,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.207299402384369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.214002965386732,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.219400123901403,0,0.219400123901403,0,0,0,0.221277707089712,0,0,0,0,0,legit
0,0,0,0,0,0,0,0,0,0,0,0,0.152326861913923,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.233779847671683,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.748368812590183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.255247776306755,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.54491852876818,0,legit
0.117677933693734,0.12658747748268,0.395815756948589,0,0.136926026917987,0,0,0,0,0.14694051147484,0,0,0,0,0,0,0,0.169375139649119,0.174654296047574,0.176472359388544,0,0.179257564534487,0,0,0,0.195447407976304,0,0,0,0,0,0,0.399800646399643,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.221160300739008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.235923507568639,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.256764056451943,0,0,0,0.258694748894632,0,0,0,0,0,0,0,0,0.260660230454287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.264700739608783,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.277806234367376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,legit
0.0574778018722379,0.247318073044762,0.128886353579317,0,0.0334396041777366,0.101259039420652,0,0,0.179426536064465,0.071770614425786,0,0,0.0385784526228977,0,0,0.0411552771100319,0.0823105542200637,0,0.042653472529881,0.086194947433898,0.0433222805746462,0,0.045681294777871,0,0,0,0,0,0,0,0,0,0,0,0.100487759987446,0,0.0511369062244906,0.0511369062244906,0,0,0.0514413604473851,0,0,0,0,0,0.0523761740663986,0,0,0.106689976540347,0,0,0,0,0,0,0,0,0.0540110093238242,0,0,0,0,0,0,0,0.0557527703671909,0,0,0.056115217516677,0,0,0.113710499903938,0,0,0,0.0572331208910655,0,0,0.0576164290083713,0,0,0.0583999988662969,0,0,0.470404797734345,0,0,0,0,0,0,0,0,0,0.0600398675587011,0,0,0,0.0608992793313248,0,0.122679221838608,0,0.0613396109193039,0,0.0617873433837145,0,0,0,0,0,0.0617873433837145,0,0,0,0,0.376236217821425,0,0.0631775433831644,0,0,0,0.189532630149493,0,0,0,0,0,0,0.0636575465414601,0,0,0.0641463575869394,0,0.192439072760818,0,0,0,0,0,0.0646443058146535,0.129288611629307,0,0,0,0.0651517393387271,0,0.0656690265542556,0.131338053108511,0,0,0.0661965577439708,0,0,0.0661965577439708,0,0,0.0667347468472286,0,0,0.0667347468472286,0.133469493694457,0,0,0.0672840334114027,0,0,0,0,0,0,0,0,0.271379538994928,0,0,0,0,0,0,0,0,0,0,0,0.342088991625686,0.0684177983251371,0,0,0,0,0,0,0.138006608823213,0,0,0,0,0,0,legit
0.0409335603015263,0.0880653828684844,0.229470210865485,0,0.047628893572205,0,0,0.0503896209949019,0,0.05111237169448,0,0,0.0549482883945045,0.0552183483564633,0,0.11723705238792,0.0586185261939601,0,0.121504889400768,0,0,0.0623536639118255,0,0,0.0679852034196713,0.135970406839343,0.0687517600865666,0,0,0.0695341231542224,0,0,0,0.21099887468266,0.0715636584738321,0,0.0728356188438276,0,0,0.0728356188438276,0,0,0.0737079162140208,0.0741517021440863,0,0.148303404288173,0,0,0.151030159746665,0.151961294483396,0,0,0.0764519982034713,0,0,0,0,0.0769292782635418,0,0,0,0,0,0.236702401139801,0,0.079410113590473,0.079410113590473,0,0,0,0,0.0804497201144847,0,0.0815186151497745,0,0.0815186151497745,0,0,0,0,0.0826184969278864,0.0826184969278864,0,0.0831806296460779,0.0837512158040899,0,0.33500486321636,0,0,0.08433051353704,0,0,0.085516337060788,0,0.085516337060788,0,0,0,0,0,0.262102785491201,0.174735190327467,0,0,0,0.0880053120991043,0.0880053120991043,0,0,0.0880053120991043,0,0,0.0886539307051367,0,0,0,0,0,0,0,0,0.0899854099335746,0.0899854099335746,0,0,0.0899854099335746,0.0906690908533388,0,0,0.0906690908533388,0,0,0.182730634149494,0,0.091365317074747,0.182730634149494,0,0,0,0.092074557621262,0,0,0,0,0,0,0,0,0.0935340938881487,0,0,0,0.282856410638947,0.188570940425965,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0966332250208645,0,0,0.0966332250208645,0,0,0,0,0,0,0,0,0,0,0.0974492406534552,0.0974492406534552,0,0,0.0974492406534552,0.0982831921239959,0,0,0,0,0.0982831921239959,0.0982831921239959,legit
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,legit
0,0,0,0.151399814198878,0.151399814198878,0.152818792080184,0,0,0,0,0,0,0,0.35104941788596,0,0,0,0,0,0,0,0,0.206824802858715,0,0,0.432214414152078,0,0,0,0.221030818405883,0,0,0,0,0,0,0,0,0,0,0,0,0.23429821654101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.26262262559826,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.277718768644906,0,0,0.277718768644906,0,0,0,0,0.27974590424024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.290426482579697,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.297320457685167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,legit
0,0.702937067878095,0,0,0,0,0,0,0,0,0.214021474690473,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.294167951215652,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.314892727799367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.367469131753611,0,0,0,0,0,0,0.373294134214789,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,legit
0,0,0,0.39300954423402,0.078601908846804,0,0,0.166315868339955,0,0,0,0,0,0,0,0,0,0.0972292089917192,0.100259690335255,0.101303343263929,0,0.102902180577248,0,0,0,0,0,0.113460951411546,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.127753989178511,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.136345211436434,0.137272898421396,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.594011278336203,0,0.299262194855424,0,0,0,0,0.301560157536791,0,0,0,0.150780078768396,0,0,0,0,0,0,0,0,0,0.153143292291804,0,0.154359208674859,0,0,0,0,0,0,0,0,0,0,0.156864251763265,0,0,0,0.158155384643263,0,0,0,0,0,0,0,0,0,0,0.159473701255476,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.162196640087636,0,0,0,0,legit
0,0,0,0,0,0.159221465245139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.254783536159662,0,0,0,0,0,0,0,0.261313057660052,0,0,0,0,0,0,0,0,0,0,0,0.269983048060666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.596048772669127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.317395734207847,0,0,0,0,0,0,0,0.320041411242465,0,0,0,0,0,0,0,0,0,0,0.32274398889724,0,0,0,0,0,0,0,0,0,0,0,0,0.325505968593995,0,0,legit
0,0,0,0.316343724917179,0,0.798271553036487,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.262023440176037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.298834569014622,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3236213720977,0,0,0,0,0,0,0,0,0,0,0,0,0,legit
0,0,0,0,0,0.337778102446262,0.172081901548532,0,0,0,0,0.376778148994088,0,0.193982697782625,0,0,0,0,0,0,0,0,0,0,0,0,0.241525730049021,0,0,0,0,0.244274180573648,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.268576755803052,0,0,0,0,0.270253446185978,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.292214516048901,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.309163681426699,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.336667322650888,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.345269993079558,0,0,0,0,legit
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.434332479926491,0,0,0,0,0.478537562904934,0,0,0,0.489440174614896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.585495869535261,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,legit
0,0,0,0.499442156497155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.866347235416303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,legit
0,0.0468870572643121,0.048869067807819,0,0.0507163788452677,0,0,0,0.0544256692129029,0,0,0,0,0,0,0,0,0,0,0.392184272161567,0,0,0.069282813270838,0,0.0723922617954069,0,0,0.7320850956874,0,0,0,0,0,0,0,0,0.0775570995180283,0,0,0,0,0,0,0,0,0.0789584963224001,0,0,0,0,0,0,0,0,0,0,0,0,0,0.164861637821028,0,0,0,0,0,0,0,0,0,0.0851074855860637,0,0,0,0,0,0,0,0,0,0,0,0.0879741408115874,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.092363262003788,0,0,0,0,0,0,0,0,0.0937101497444584,0,0,0,0,0,0,0,0.190206981886127,0,0,0,0,0,0.287455815060199,0,0,0,0,0,0,0,0,0.194575925936898,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0995973281090136,0.0995973281090136,0,0,0,0.100397411493018,0,0,0,0,0,0,0,0,0,0,0.102046738071208,0,0,0,0,0,0,0,0,0.102897356659534,0,0,0,0,0,0,0,0,0,0,0,0,0.103766269516042,0,0,0,0,0,0,0,0,0,0,0,0,0,0,legit
0,0.695930578542944,0.0659408153369515,0,0,0.138149688914898,0,0.289600352079825,0.0734385402494586,0,0,0.154100528413459,0,0,0,0.0842234248293354,0,0,0,0.0881980900828127,0.0886581526752661,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.213083157049527,0,0,0,0,0,0,0,0.110532415359021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.117910832298549,0.118706716414093,0,0,0,0.120334213202515,0,0,0,0.120334213202515,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.126446522446428,0,0,0,0.254756922542298,0,0,0,0,0,0,0,0,0,0,0,0,0.260547709185401,0,0,0.131274196304277,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.13439030690574,0,0,0,0,0,0,0,0,0.136571281480261,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.140015611578064,0,0,0,0.140015611578064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,legit
0,0,0,0,0,0,0,0.621914864447229,0.126167028393268,0,0,0.132371951278687,0,0,0,0,0,0,0,0.151523857880498,0,0,0,0,0,0,0,0,0,0,0,0.171639730254333,0,0,0,0,0.359578445924584,0,0,0,0,0,0,0,0,0,0.184146291443531,0,0,0,0,0,0.188715982222776,0,0,0,0,0,0,0.19108725019586,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.203937518493893,0,0,0,0.206733549471868,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.217234464812855,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.222122186736548,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.230881845003469,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.240546089035322,0,0,0,0,0,0,0,0,0,0,0,0,0,legit
0,0,0.419980128385821,0,0,0.439940906026585,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.793768663380923,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,legit
0,0,0,0,0,0,0,0,0,0,0,0.336107083834214,0,0.173043365280279,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.247259478550722,0,0,0,0,0.500946736201362,0,0.252113486165827,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.264275123987034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.275791214721977,0,0,0.275791214721977,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.286320804716054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.295471986184069,0,0,0,0,0,0,0,0,0,0,0.300325993799173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,legit
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,legit
